GEN_NUMB;BEST_FITNESS;MID_FITNESS;WORST_FITNESS
453;449;317;0;
454;433;283;0;
455;465;310;0;
456;453;270;0;
457;445;264;0;
458;450;304;0;
459;422;288;0;
460;430;289;0;
461;438;284;0;
462;474;284;0;
463;474;257;0;
464;450;277;0;
465;461;304;0;
466;425;302;0;
467;434;319;0;
468;434;291;0;
469;432;310;0;
470;428;293;0;
471;460;299;0;
472;485;282;0;
473;441;294;0;
474;443;259;0;
475;440;295;0;
476;432;286;0;
477;415;296;-3.402823E+38;
478;465;256;0;
479;441;256;0;
480;435;314;0;
481;456;277;0;
482;420;272;0;
483;454;274;0;
484;428;291;0;
485;474;301;0;
486;442;287;0;
487;443;307;0;
488;442;272;0;
489;425;293;0;
490;477;265;0;
491;437;263;0;
492;481;308;0;
493;432;272;0;
494;456;277;0;
495;422;276;-3.402823E+38;
496;456;285;0;
497;427;285;0;
498;450;281;0;
499;447;313;0;
500;429;276;0;
501;503;302;0;
502;456;286;0;
503;434;291;0;
504;436;288;0;
505;441;294;0;
506;455;294;0;
507;437;273;0;
508;450;270;0;
509;455;293;0;
510;425;318;0;
511;418;254;0;
512;435;262;0;
513;429;296;0;
514;429;302;0;
515;415;301;0;
516;431;319;0;
517;424;253;0;
518;412;292;0;
519;433;284;0;
520;445;306;0;
521;457;291;0;
522;417;300;0;
523;447;300;0;
524;413;272;0;
525;422;298;-3.402823E+38;
526;436;308;0;
527;435;290;0;
528;394;254;0;
529;421;278;0;
530;439;295;0;
531;419;298;0;
532;451;262;0;
533;427;250;0;
534;451;282;0;
535;433;258;0;
536;430;297;0;
537;418;268;0;
538;424;278;0;
539;467;280;0;
540;449;302;0;
541;422;281;0;
542;479;303;0;
543;442;292;0;
544;476;311;0;
545;477;267;0;
546;426;293;-3.402823E+38;
547;443;293;0;
548;453;310;0;
549;410;273;0;
550;423;279;0;
551;431;281;0;
552;492;295;0;
553;435;273;0;
554;414;290;0;
555;457;281;0;
556;449;297;0;
557;448;261;0;
558;435;269;0;
559;450;302;0;
560;430;294;0;
561;470;269;0;
562;430;293;0;
563;428;280;0;
564;433;270;0;
565;424;268;0;
566;433;266;0;
567;464;296;0;
568;423;296;0;
569;442;267;0;
570;405;303;0;
571;448;293;0;
572;455;302;0;
573;465;274;0;
574;427;298;0;
575;453;279;0;
576;478;300;0;
577;466;274;0;
578;455;300;0;
579;485;304;0;
580;428;278;0;
581;411;266;0;
582;449;289;0;
583;423;280;-3.402823E+38;
584;487;322;0;
585;423;304;0;
586;418;281;0;
587;428;296;0;
588;435;308;0;
589;467;277;0;
590;431;296;0;
591;440;266;0;
592;427;308;0;
593;425;272;0;
594;446;299;0;
595;432;294;0;
596;450;295;0;
597;447;288;0;
598;448;282;0;
599;448;284;0;
600;429;260;0;
601;457;302;0;
602;444;283;0;
603;434;271;0;
604;458;291;0;
605;433;282;0;
606;459;302;0;
607;428;314;0;
608;428;272;0;
609;439;302;0;
610;453;264;0;
611;457;287;0;
612;451;320;0;
613;476;304;0;
614;429;271;0;
615;467;298;0;
616;431;279;0;
617;412;261;0;
618;507;273;0;
619;446;298;0;
620;434;292;0;
621;433;296;0;
622;428;292;0;
623;450;294;0;
624;453;278;0;
625;456;286;0;
626;470;292;0;
627;459;292;0;
628;435;286;0;
629;442;292;0;
630;434;299;0;
631;461;290;0;
632;430;286;0;
633;423;269;0;
634;456;304;0;
635;423;305;0;
636;442;312;0;
637;430;269;0;
638;430;296;0;
639;487;276;0;
640;435;301;0;
641;428;268;0;
642;428;296;0;
643;477;287;0;
644;471;293;0;
645;463;288;0;
646;424;273;0;
647;464;286;0;
648;438;280;0;
649;440;297;0;
650;441;290;0;
651;439;276;0;
652;459;259;0;
653;481;284;0;
654;427;308;0;
655;444;290;0;
656;449;304;0;
657;406;280;0;
658;419;257;0;
659;421;261;0;
660;453;291;0;
661;474;295;0;
662;448;286;0;
663;437;289;0;
664;461;290;0;
665;457;275;0;
666;433;293;0;
667;430;305;0;
668;439;302;0;
669;433;258;0;
670;436;267;0;
671;436;280;0;
672;428;282;0;
673;450;259;0;
674;459;286;0;
675;435;280;0;
676;455;291;0;
677;485;306;0;
678;426;299;0;
679;414;258;0;
680;463;266;0;
681;417;271;0;
682;433;315;0;
683;425;256;0;
684;404;262;0;
685;443;281;0;
686;445;290;0;
687;451;275;0;
688;425;276;0;
689;448;270;0;
690;468;297;0;
691;476;294;0;
692;436;297;0;
693;449;263;0;
694;464;274;0;
695;409;254;0;
696;411;261;0;
697;456;291;0;
698;448;263;0;
699;421;289;0;
700;451;304;0;
701;479;269;0;
702;450;273;0;
703;447;304;0;
704;432;258;0;
705;422;285;0;
706;443;235;0;
707;447;258;0;
708;494;287;0;
709;435;304;0;
710;434;285;0;
711;426;279;0;
712;416;258;0;
713;455;283;0;
714;421;277;0;
715;421;290;0;
716;422;286;0;
717;428;272;0;
718;443;309;0;
719;480;248;0;
720;466;285;0;
721;418;285;0;
722;459;310;0;
723;442;296;0;
724;468;288;0;
725;431;271;0;
726;449;292;-3.402823E+38;
727;432;294;0;
728;441;304;0;
729;402;244;0;
730;431;267;0;
731;453;288;0;
732;419;288;0;
733;439;272;0;
734;425;296;0;
735;419;294;0;
736;421;272;0;
737;413;277;0;
738;435;262;0;
739;499;286;0;
740;475;265;0;
741;474;271;0;
742;413;259;0;
743;459;274;0;
744;494;301;0;
745;444;302;0;
746;438;261;0;
747;446;269;0;
748;429;260;0;
749;454;278;0;
750;436;283;0;
751;417;288;0;
752;445;269;0;
753;434;310;0;
754;468;257;0;
755;436;282;0;
756;460;305;0;
757;425;283;0;
758;445;276;0;
759;457;299;0;
760;451;285;0;
761;449;282;0;
762;478;285;0;
763;441;298;-3.402823E+38;
764;470;257;0;
765;432;297;0;
766;454;283;0;
767;461;272;0;
768;429;292;0;
769;455;297;0;
770;424;281;0;
771;435;296;0;
772;431;295;0;
773;448;288;0;
774;438;284;0;
775;458;306;0;
776;457;304;0;
777;423;265;0;
778;427;285;0;
779;450;276;0;
780;424;267;0;
781;434;295;0;
782;440;272;0;
783;445;312;0;
784;418;258;0;
785;413;273;0;
786;443;258;0;
787;423;265;0;
788;452;303;0;
789;431;277;0;
790;421;283;0;
791;416;296;0;
792;414;290;0;
793;446;293;0;
794;453;299;0;
795;423;280;0;
796;435;269;0;
797;431;266;0;
798;427;267;0;
799;447;282;0;
800;452;283;0;
801;441;265;0;
802;399;280;0;
803;478;276;0;
804;428;278;0;
805;426;293;0;
806;490;277;0;
807;441;317;0;
808;442;257;0;
809;457;310;0;
810;410;271;0;
811;437;276;0;
812;440;294;0;
813;427;261;0;
814;427;278;0;
815;420;282;0;
816;434;294;0;
817;416;286;0;
818;419;252;0;
819;436;270;0;
820;417;280;0;
821;452;297;0;
822;420;291;0;
823;432;283;0;
824;451;260;0;
825;433;285;0;
826;461;288;0;
827;445;274;0;
828;462;302;0;
829;460;286;0;
830;455;273;0;
831;439;263;0;
832;406;276;-3.402823E+38;
833;430;285;0;
834;408;292;0;
835;449;279;0;
836;444;285;0;
837;457;286;0;
838;429;295;0;
839;443;288;0;
840;413;280;0;
841;456;263;0;
842;454;271;0;
843;456;310;0;
844;432;246;0;
845;416;290;0;
846;435;247;0;
847;460;289;0;
848;437;266;0;
849;451;305;0;
850;415;283;0;
851;440;305;0;
852;449;269;0;
853;428;299;0;
854;434;282;0;
855;450;280;0;
856;441;269;0;
857;424;277;0;
858;432;291;0;
859;426;294;0;
860;405;268;0;
861;445;312;0;
862;443;269;0;
863;427;309;0;
864;429;269;0;
865;461;248;0;
866;469;301;0;
867;417;284;0;
868;429;277;0;
869;428;316;0;
870;453;299;0;
871;472;293;0;
872;441;289;0;
873;438;257;0;
874;425;289;-3.402823E+38;
875;442;275;0;
876;445;306;0;
877;444;291;0;
878;439;289;0;
879;400;254;0;
880;428;270;0;
881;439;289;0;
882;419;307;0;
883;444;280;0;
884;426;263;0;
885;447;284;0;
886;426;264;0;
887;441;279;0;
888;425;325;0;
889;454;277;0;
890;457;311;0;
891;515;230;0;
892;427;273;0;
893;439;286;0;
894;435;275;0;
895;713;286;0;
896;422;264;0;
897;417;262;0;
898;471;261;0;
899;460;293;0;
900;423;225;0;
901;447;255;0;
902;428;265;0;
903;442;282;0;
904;405;281;0;
905;428;297;0;
906;435;266;0;
907;416;281;0;
908;428;294;0;
909;423;242;0;
910;425;259;-3.402823E+38;
911;461;280;0;
912;431;270;0;
913;448;276;0;
914;410;269;0;
915;461;255;0;
916;412;267;0;
917;431;271;0;
918;433;286;0;
919;421;290;0;
920;431;259;0;
921;458;287;0;
922;437;285;0;
923;422;283;0;
924;459;267;0;
925;443;293;0;
926;454;245;0;
927;474;271;0;
928;442;304;0;
929;446;281;0;
930;464;258;0;
931;460;295;0;
932;431;263;0;
933;407;268;0;
934;446;267;0;
935;446;267;0;
936;426;275;0;
937;421;282;0;
